route_id,dep_airport
27989,Leipzig/Halle Airport
27990,Leipzig/Halle Airport
27991,Leipzig/Halle Airport
27992,Leipzig/Halle Airport
27993,Leipzig/Halle Airport
27994,Leipzig/Halle Airport
27995,London Gatwick Airport
27996,London Gatwick Airport
27997,Luis Munoz Marin International Airport
27998,Madeira Airport
27999,Madeira Airport
28000,Male International Airport
28001,Manchester Airport
28002,Manchester Airport
28003,Manchester Airport
28004,Manchester Airport
28005,Manchester Airport
28006,Manchester Airport
28007,Manchester Airport
28008,Manchester Airport
28009,Manchester Airport
28010,Manchester Airport
28011,Manchester Airport
28012,McCarran International Airport
28013,McCarran International Airport
28014,Mombasa Moi International Airport
28015,Mombasa Moi International Airport
28016,Munich Airport
28017,Munich Airport
28018,Munich Airport
28019,Munich Airport
28020,Munich Airport
28021,Munich Airport
28022,Munich Airport
28023,Munich Airport
28024,Munich Airport
28025,Orlando International Airport
28026,Orlando International Airport
28027,Paderborn Lippstadt Airport
28028,Palma De Mallorca Airport
28029,Palma De Mallorca Airport
28030,Palma De Mallorca Airport
28031,Palma De Mallorca Airport
28032,Palma De Mallorca Airport
28033,Palma De Mallorca Airport
28034,Palma De Mallorca Airport
28035,Palma De Mallorca Airport
28036,Palma De Mallorca Airport
28037,Punta Cana International Airport
28038,Punta Cana International Airport
28039,Sangster International Airport
28040,Seattle Tacoma International Airport
28041,Seychelles International Airport
28042,Sir Grantley Adams International Airport
28043,Sir Grantley Adams International Airport
28044,Sir Seewoosagur Ramgoolam International Airport
28045,Stuttgart Airport
28046,Tenerife South Airport
28047,Tenerife South Airport
28048,Tenerife South Airport
28049,Tenerife South Airport
28050,Tenerife South Airport
28051,Tenerife South Airport
28052,Tobago-Crown Point Airport
28053,Tocumen International Airport
28054,V.C. Bird International Airport
28055,Vancouver International Airport
28056,Zakynthos International Airport 'Dionysios Solomos'
28057,Baotou Airport
28058,Beihai Airport
28059,Beihai Airport
28060,Beijing Capital International Airport
28061,Bijie Feixiong Airport
28062,Bijie Feixiong Airport
28063,Changsha Huanghua International Airport
28064,Changsha Huanghua International Airport
28065,Changsha Huanghua International Airport
28066,Changsha Huanghua International Airport
28067,Changsha Huanghua International Airport
28068,Changzhi Airport
28069,Chengdu Shuangliu International Airport
28070,Chengdu Shuangliu International Airport
28071,Chiang Mai International Airport
28072,Chongqing Jiangbei International Airport
28073,Chongqing Jiangbei International Airport
28074,Dongshan Airport
28075,Dongying Shengli Airport
28076,Fuzhou Changle International Airport
28077,Guangzhou Baiyun International Airport
28078,Guangzhou Baiyun International Airport
28079,Guilin Liangjiang International Airport
28080,Guilin Liangjiang International Airport
28081,Haikou Meilan International Airport
28082,Haikou Meilan International Airport
28083,Hangzhou Xiaoshan International Airport
28084,Hangzhou Xiaoshan International Airport
28085,Hangzhou Xiaoshan International Airport
28086,Hangzhou Xiaoshan International Airport
28087,Hong Kong International Airport
28088,Jeju International Airport
28089,Jiuhuashan Airport
28090,Jiuhuashan Airport
28091,Kansai International Airport
28092,Kaohsiung International Airport
28093,Kunming Changshui International Airport
28094,Kunming Changshui International Airport
28095,Lijiang Airport
28096,Lijiang Airport
28097,Liuting Airport
28098,Liuting Airport
28099,Liuting Airport
28100,Longdongbao Airport
28101,Longdongbao Airport
28102,Longdongbao Airport
28103,Longdongbao Airport
28104,Longjia Airport
28105,Longyan Guanzhishan Airport
28106,Macau International Airport
28107,Naha Airport
28108,Nanning Wuxu Airport
28109,Phuket International Airport
28110,Sanya Phoenix International Airport
28111,Sanya Phoenix International Airport
28112,Shanghai Hongqiao International Airport
28113,Shanghai Hongqiao International Airport
28114,Shanghai Hongqiao International Airport
28115,Shanghai Hongqiao International Airport
28116,Shanghai Hongqiao International Airport
28117,Shanghai Hongqiao International Airport
28118,Shanghai Hongqiao International Airport
28119,Shanghai Hongqiao International Airport
28120,Shanghai Hongqiao International Airport
28121,Shanghai Hongqiao International Airport
28122,Shanghai Hongqiao International Airport
28123,Shanghai Hongqiao International Airport
28124,Shanghai Hongqiao International Airport
28125,Shanghai Hongqiao International Airport
28126,Shanghai Hongqiao International Airport
28127,Shanghai Hongqiao International Airport
28128,Shanghai Hongqiao International Airport
28129,Shanghai Hongqiao International Airport
28130,Shanghai Hongqiao International Airport
28131,Shanghai Hongqiao International Airport
28132,Shanghai Hongqiao International Airport
28133,Shanghai Hongqiao International Airport
28134,Shanghai Hongqiao International Airport
28135,Shanghai Pudong International Airport
28136,Shanghai Pudong International Airport
28137,Shanghai Pudong International Airport
28138,Shanghai Pudong International Airport
28139,Shanghai Pudong International Airport
28140,Shanghai Pudong International Airport
28141,Shanghai Pudong International Airport
28142,Shanghai Pudong International Airport
28143,Shanghai Pudong International Airport
28144,Shanghai Pudong International Airport
28145,Shanghai Pudong International Airport
28146,Shanghai Pudong International Airport
28147,Shanghai Pudong International Airport
28148,Shanghai Pudong International Airport
28149,Shanghai Pudong International Airport
28150,Shanghai Pudong International Airport
28151,Shanghai Pudong International Airport
28152,Shanghai Pudong International Airport
28153,Shanghai Pudong International Airport
28154,Shanghai Pudong International Airport
28155,Shanghai Pudong International Airport
28156,Shanghai Pudong International Airport
28157,Shanghai Pudong International Airport
28158,Shanghai Pudong International Airport
28159,Shanghai Pudong International Airport
28160,Shanghai Pudong International Airport
28161,Shanghai Pudong International Airport
28162,Shanghai Pudong International Airport
28163,Shanghai Pudong International Airport
28164,Shanghai Pudong International Airport
28165,Shanghai Pudong International Airport
28166,Shanghai Pudong International Airport
28167,Shanghai Pudong International Airport
28168,Shenzhen Bao'an International Airport
28169,Shenzhen Bao'an International Airport
28170,Shenzhen Bao'an International Airport
28171,Shenzhen Bao'an International Airport
28172,Suvarnabhumi Airport
28173,Taiping Airport
28174,Taiwan Taoyuan International Airport
28175,Taiyuan Wusu Airport
28176,Taoxian Airport
28177,Tianjin Binhai International Airport
28178,Tianjin Binhai International Airport
28179,Tongliao Airport
28180,Tongliao Airport
28181,Urumqi Diwopu International Airport
28182,Wenzhou Longwan International Airport
28183,Wenzhou Longwan International Airport
28184,Wuhan Tianhe International Airport
28185,Wuhan Tianhe International Airport
28186,Wuhan Tianhe International Airport
28187,Xi'an Xianyang International Airport
28188,Xi'an Xianyang International Airport
28189,Xi'an Xianyang International Airport
28190,Xiamen Gaoqi International Airport
28191,Xiamen Gaoqi International Airport
28192,Xiangyang Liuji Airport
28193,Xining Caojiabu Airport
28194,Yangyang International Airport
28195,Zhoushuizi Airport
28196,Zhoushuizi Airport
28197,Zhuhai Jinwan Airport
28198,Zhuhai Jinwan Airport
28199,Adolfo Suarez Madrid Barajas Airport
28200,Adolfo Suarez Madrid Barajas Airport
28201,Adolfo Suarez Madrid Barajas Airport
28202,Alfonso Bonilla Aragon International Airport
28203,Alfonso Bonilla Aragon International Airport
28204,Alfonso Bonilla Aragon International Airport
28205,Alfonso Bonilla Aragon International Airport
28206,Alfonso Bonilla Aragon International Airport
28207,Alfonso Bonilla Aragon International Airport
28208,Alfonso Bonilla Aragon International Airport
28209,Alfonso Bonilla Aragon International Airport
28210,Alfonso Bonilla Aragon International Airport
28211,Alfonso Bonilla Aragon International Airport
28212,Alfonso Bonilla Aragon International Airport
28213,Alfonso Bonilla Aragon International Airport
28214,Alfonso Lopez Pumarejo Airport
28215,Alfredo Vasquez Cobo International Airport
28216,Almirante Padilla Airport
28217,Andres Sabella International Airport
28218,Andres Sabella International Airport
28219,Antonio Narino Airport
28220,Antonio Narino Airport
28221,Antonio Roldan Betancourt Airport
28222,Barcelona International Airport
28223,Benito Salas Airport
28224,Camilo Daza International Airport
28225,Camilo Daza International Airport
28226,Cancun International Airport
28227,Cancun International Airport
28228,Carrasco International /General C L Berisso Airport
28229,Charlotte Douglas International Airport
28230,Chicago O'Hare International Airport
28231,Comodoro Arturo Merino Benitez International Airport
28232,Comodoro Arturo Merino Benitez International Airport
28233,Comodoro Arturo Merino Benitez International Airport
28234,Dallas Fort Worth International Airport
28235,Daniel Oduber Quiros International Airport
28236,El Alto International Airport
28237,El Alto International Airport
28238,El Carano Airport
28239,El Carano Airport
28240,El Dorado International Airport
28241,El Dorado International Airport
28242,El Dorado International Airport
28243,El Dorado International Airport
28244,El Dorado International Airport
28245,El Dorado International Airport
28246,El Dorado International Airport
28247,El Dorado International Airport
28248,El Dorado International Airport
28249,El Dorado International Airport
28250,El Dorado International Airport
28251,El Dorado International Airport
28252,El Dorado International Airport
28253,El Dorado International Airport
28254,El Dorado International Airport
28255,El Dorado International Airport
28256,El Dorado International Airport
28257,El Dorado International Airport
28258,El Dorado International Airport
28259,El Dorado International Airport
28260,El Dorado International Airport
28261,El Dorado International Airport
28262,El Dorado International Airport
28263,El Dorado International Airport
28264,El Dorado International Airport
28265,El Dorado International Airport
28266,El Dorado International Airport
28267,El Dorado International Airport
28268,El Dorado International Airport
28269,El Dorado International Airport
28270,El Dorado International Airport
28271,El Dorado International Airport
28272,El Dorado International Airport
28273,El Dorado International Airport
28274,El Dorado International Airport
28275,El Dorado International Airport
28276,El Dorado International Airport
28277,El Dorado International Airport
28278,El Dorado International Airport
28279,El Dorado International Airport
28280,El Dorado International Airport
28281,El Dorado International Airport
28282,El Dorado International Airport
28283,El Dorado International Airport
28284,El Dorado International Airport
28285,El Dorado International Airport
28286,El Dorado International Airport
28287,El Dorado International Airport
28288,El Dorado International Airport
28289,El Dorado International Airport
28290,El Dorado International Airport
28291,El Dorado International Airport
28292,El Dorado International Airport
28293,El Dorado International Airport
28294,El Dorado International Airport
28295,El Dorado International Airport
28296,El Dorado International Airport
28297,El Dorado International Airport
28298,El Dorado International Airport
28299,El Dorado International Airport
28300,El Dorado International Airport
28301,El Eden Airport
28302,El Yopal Airport
28303,Enrique Olaya Herrera Airport
28304,Enrique Olaya Herrera Airport
28305,Ernesto Cortissoz International Airport
28306,Ernesto Cortissoz International Airport
28307,Ernesto Cortissoz International Airport
28308,Ernesto Cortissoz International Airport
28309,Fabio Alberto Leon Bentley Airport
28310,Fort Lauderdale Hollywood International Airport
28311,Frankfurt am Main Airport
28312,George Bush Intercontinental Houston Airport
28313,George Bush Intercontinental Houston Airport
28314,Gerardo Tobar Lopez Airport
28315,German Olano Airport
28316,Guarulhos - Governador Andre Franco Montoro International Airport
28317,Guarulhos - Governador Andre Franco Montoro International Airport
28318,Guillermo Leon Valencia Airport
28319,Gustavo Artunduaga Paredes Airport
28320,Gustavo Rojas Pinilla International Airport
28321,Hato International Airport
28322,John F Kennedy International Airport
28323,John F Kennedy International Airport
28324,John F Kennedy International Airport
28325,John F Kennedy International Airport
28326,Jorge Chavez International Airport
28327,Jorge Chavez International Airport
28328,Jorge Chavez International Airport
28329,Jorge Chavez International Airport
28330,Jorge Chavez International Airport
28331,Jorge Chavez International Airport
28332,Jorge Chavez International Airport
28333,Jorge Chavez International Airport
28334,Jorge Chavez International Airport
28335,Jorge Chavez International Airport
28336,Jorge Chavez International Airport
28337,Jorge Chavez International Airport
28338,Jorge Chavez International Airport
28339,Jorge Chavez International Airport
28340,Jorge Chavez International Airport
28341,Jorge Chavez International Airport
28342,Jorge Chavez International Airport
28343,Jorge Chavez International Airport
28344,Jorge Chavez International Airport
28345,Jorge Chavez International Airport
28346,Jorge Chavez International Airport
28347,Jorge E. Gonzalez Torres Airport
28348,Jose Joaquin de Olmedo International Airport
28349,Jose Joaquin de Olmedo International Airport
28350,Jose Joaquin de Olmedo International Airport
28351,Jose Joaquin de Olmedo International Airport
28352,Jose Maria Cordova International Airport
28353,Jose Maria Cordova International Airport
28354,Jose Maria Cordova International Airport
28355,Jose Maria Cordova International Airport
28356,Jose Maria Cordova International Airport
28357,Jose Maria Cordova International Airport
28358,Jose Maria Cordova International Airport
28359,Jose Maria Cordova International Airport
28360,Jose Maria Cordova International Airport
28361,Jose Maria Cordova International Airport
28362,Jose Maria Cordova International Airport
28363,Jose Maria Cordova International Airport
28364,Jose Marti International Airport
28365,Juan Casiano Airport
28366,Juan Manuel Galvez International Airport
28367,Juan Santamaria International Airport
28368,Juan Santamaria International Airport
28369,Juan Santamaria International Airport
28370,Juan Santamaria International Airport
28371,Juan Santamaria International Airport
28372,Juan Santamaria International Airport
28373,Juan Santamaria International Airport
28374,Juan Santamaria International Airport
28375,Juan Santamaria International Airport
28376,La Aurora Airport
28377,La Aurora Airport
28378,La Aurora Airport
28379,La Aurora Airport
28380,La Aurora Airport
28381,La Aurora Airport
28382,La Aurora Airport
28383,La Florida Airport
28384,La Nubia Airport
28385,Las Americas International Airport
28386,Las Americas International Airport
28387,Las Brujas Airport
28388,Lester B. Pearson International Airport
28389,Lester B. Pearson International Airport
28390,Lester B. Pearson International Airport
28391,Licenciado Benito Juarez International Airport
28392,Licenciado Benito Juarez International Airport
28393,Licenciado Benito Juarez International Airport
28394,Licenciado Benito Juarez International Airport
28395,Licenciado Benito Juarez International Airport
28396,Los Angeles International Airport
28397,Los Angeles International Airport
28398,Los Garzones Airport
28399,Luis Munoz Marin International Airport
28400,Mariscal Sucre International Airport
28401,Mariscal Sucre International Airport
28402,Mariscal Sucre International Airport
28403,Matecana International Airport
28404,Miami International Airport
28405,Miami International Airport
28406,Miami International Airport
28407,Miami International Airport
28408,Miami International Airport
28409,Miami International Airport
28410,Miami International Airport
28411,Miami International Airport
28412,Miami International Airport
28413,Ministro Pistarini International Airport
28414,Ministro Pistarini International Airport
28415,Monsenor Oscar Arnulfo Romero International Airport
28416,Monsenor Oscar Arnulfo Romero International Airport
28417,Monsenor Oscar Arnulfo Romero International Airport
28418,Monsenor Oscar Arnulfo Romero International Airport
28419,Monsenor Oscar Arnulfo Romero International Airport
28420,Monsenor Oscar Arnulfo Romero International Airport
28421,Monsenor Oscar Arnulfo Romero International Airport
28422,Monsenor Oscar Arnulfo Romero International Airport
28423,Monsenor Oscar Arnulfo Romero International Airport
28424,Monsenor Oscar Arnulfo Romero International Airport
28425,Monsenor Oscar Arnulfo Romero International Airport
28426,Monsenor Oscar Arnulfo Romero International Airport
28427,Monsenor Oscar Arnulfo Romero International Airport
28428,Monsenor Oscar Arnulfo Romero International Airport
28429,Monsenor Oscar Arnulfo Romero International Airport
28430,Monsenor Oscar Arnulfo Romero International Airport
28431,Monsenor Oscar Arnulfo Romero International Airport
28432,Monsenor Oscar Arnulfo Romero International Airport
28433,Monsenor Oscar Arnulfo Romero International Airport
28434,Monsenor Oscar Arnulfo Romero International Airport
28435,Monsenor Oscar Arnulfo Romero International Airport
28436,Monsenor Oscar Arnulfo Romero International Airport
28437,Monsenor Oscar Arnulfo Romero International Airport
28438,Monsenor Oscar Arnulfo Romero International Airport
28439,Monsenor Oscar Arnulfo Romero International Airport
28440,Monsenor Oscar Arnulfo Romero International Airport
28441,Monsenor Oscar Arnulfo Romero International Airport
28442,Newark Liberty International Airport
28443,Newark Liberty International Airport
28444,Obando Airport
28445,Orlando International Airport
28446,Orlando International Airport
28447,Palonegro Airport
28448,Palonegro Airport
28449,Perales Airport
28450,Philip S. W. Goldson International Airport
28451,Punta Cana International Airport
28452,Queen Beatrix International Airport
28453,Rafael Nunez International Airport
28454,Rafael Nunez International Airport
28455,Rafael Nunez International Airport
28456,Rafael Nunez International Airport
28457,Ramon Villeda Morales International Airport
28458,Ramon Villeda Morales International Airport
28459,Ramon Villeda Morales International Airport
28460,Ramon Villeda Morales International Airport
28461,Ramon Villeda Morales International Airport
28462,Rio Galeo Tom Jobim International Airport
28463,Rio Galeo Tom Jobim International Airport
28464,Salgado Filho Airport
28465,San Francisco International Airport
28466,Santiago Perez Airport
28467,Silvio Pettirossi International Airport
28468,Simon Bolivar International Airport
28469,Simon Bolivar International Airport
28470,Simon Bolivar International Airport
28471,Tocumen International Airport
28472,Tocumen International Airport
28473,Tocumen International Airport
28474,Toncontin International Airport
28475,Toncontin International Airport
28476,Toncontin International Airport
28477,Vanguardia Airport
28478,Vanguardia Airport
28479,Viru Viru International Airport
28480,Washington Dulles International Airport
28481,Washington Dulles International Airport
28482,Yariguies Airport
28483,Bangoka International Airport
28484,Bangoka International Airport
28485,Beni Airport
28486,Beni Airport
28487,Bukavu Kavumu Airport
28488,Bukavu Kavumu Airport
28489,Bunia Airport
28490,Bunia Airport
28491,Bunia Airport
28492,Gemena Airport
28493,Goma International Airport
28494,Goma International Airport
28495,Goma International Airport
28496,Kananga Airport
28497,Kananga Airport
28498,Kindu Airport
28499,Kindu Airport
28500,Kongolo Airport
28501,Lubumbashi International Airport
28502,Lubumbashi International Airport
28503,Lubumbashi International Airport
28504,Lubumbashi International Airport
28505,Matari Airport
28506,Mbandaka Airport
28507,Mbandaka Airport
28508,Mbuji Mayi Airport
28509,Mbuji Mayi Airport
28510,Ndjili International Airport
28511,Ndjili International Airport
28512,Ndjili International Airport
28513,Ndjili International Airport
28514,Ndjili International Airport
28515,Ndjili International Airport
28516,OR Tambo International Airport
28517,Adi Sutjipto International Airport
28518,Juanda International Airport
28519,Ngurah Rai (Bali) International Airport
28520,Pattimura Airport
28521,Sam Ratulangi Airport
28522,Sentani International Airport
28523,Soekarno-Hatta International Airport
28524,Soekarno-Hatta International Airport
28525,Soekarno-Hatta International Airport
28526,Soekarno-Hatta International Airport
28527,Soekarno-Hatta International Airport
28528,Soekarno-Hatta International Airport
28529,Soekarno-Hatta International Airport
28530,Soekarno-Hatta International Airport
28531,Sultan Aji Muhamad Sulaiman Airport
28532,Sultan Syarif Kasim Ii (Simpang Tiga) Airport
28533,Bauerfield International Airport
28534,Bauerfield International Airport
28535,Brisbane International Airport
28536,Choiseul Bay Airport
28537,Fera/Maringe Airport
28538,Fera/Maringe Airport
28539,Honiara International Airport
28540,Honiara International Airport
28541,Honiara International Airport
28542,Honiara International Airport
28543,Honiara International Airport
28544,Honiara International Airport
28545,Honiara International Airport
28546,Honiara International Airport
28547,Honiara International Airport
28548,Honiara International Airport
28549,Honiara International Airport
28550,Honiara International Airport
28551,Honiara International Airport
28552,Honiara International Airport
28553,Honiara International Airport
28554,Honiara International Airport
28555,Kaghau Airport
28556,Kaghau Airport
28557,Marau Airport
28558,Munda Airport
28559,Munda Airport
28560,Munda Airport
28561,Nadi International Airport
28562,Nadi International Airport
28563,Ngorangora Airport
28564,Ngorangora Airport
28565,Nusatupe Airport
28566,Nusatupe Airport
28567,Nusatupe Airport
28568,Ramata Airport
28569,Ramata Airport
28570,Rennell/Tingoa Airport
28571,Santa Ana Airport
28572,Santa Ana Airport
28573,Sege Airport
28574,Sege Airport
28575,Sege Airport
28576,Sege Airport
28577,Suavanao Airport
28578,Ulawa Airport
28579,Ulawa Airport
28580,Uru Harbour Airport
28581,Beijing Capital International Airport
28582,Chengdu Shuangliu International Airport
28583,Chongqing Jiangbei International Airport
28584,Fuzhou Changle International Airport
28585,Guilin Liangjiang International Airport
28586,Haikou Meilan International Airport
28587,Hangzhou Xiaoshan International Airport
28588,Hong Kong International Airport
28589,Hong Kong International Airport
28590,Hong Kong International Airport
28591,Hong Kong International Airport
28592,Hong Kong International Airport
28593,Hong Kong International Airport
28594,Hong Kong International Airport
28595,Hong Kong International Airport
28596,Hong Kong International Airport
28597,Hong Kong International Airport
28598,Hong Kong International Airport
28599,Hong Kong International Airport
28600,Hong Kong International Airport
28601,Hong Kong International Airport
28602,Hong Kong International Airport
28603,Hong Kong International Airport
28604,Hong Kong International Airport
28605,Hong Kong International Airport
28606,Hong Kong International Airport
28607,Hong Kong International Airport
28608,Hong Kong International Airport
28609,Hong Kong International Airport
28610,Hong Kong International Airport
28611,Hong Kong International Airport
28612,Kagoshima Airport
28613,Longdongbao Airport
28614,Naha Airport
28615,Nanjing Lukou Airport
28616,Nanning Wuxu Airport
28617,Ngurah Rai (Bali) International Airport
28618,Noi Bai International Airport
28619,Sanya Phoenix International Airport
28620,Shanghai Hongqiao International Airport
28621,Shanghai Pudong International Airport
28622,Suvarnabhumi Airport
28623,Taiping Airport
28624,Taiwan Taoyuan International Airport
28625,Taiyuan Wusu Airport
28626,Tan Son Nhat International Airport
28627,Tianjin Binhai International Airport
28628,Xiamen Gaoqi International Airport
28629,Xuzhou Guanyin Airport
28630,Abu Dhabi International Airport
28631,Amsterdam Airport Schiphol
28632,Ashgabat International Airport
28633,Astana International Airport
28634,Barcelona International Airport
28635,Belgrade Nikola Tesla Airport
28636,Ben Gurion International Airport
28637,Boryspil International Airport
28638,Budapest Liszt Ferenc International Airport
28639,Budapest Liszt Ferenc International Airport
28640,Charles de Gaulle International Airport
28641,Domodedovo International Airport
28642,Frankfurt am Main Airport
28643,Geneva Cointrin International Airport
28644,Helsinki Vantaa Airport
28645,Heydar Aliyev International Airport
28646,Imam Khomeini International Airport
28647,Istanbul Airport
28648,Krasnodar Pashkovsky International Airport
28649,Larnaca International Airport
28650,Leonardo da Vinci Fiumicino Airport
28651,London Gatwick Airport
28652,Malpensa International Airport
28653,Minsk National Airport
28654,Minsk National Airport
28655,Minsk National Airport
28656,Minsk National Airport
28657,Minsk National Airport
28658,Minsk National Airport
28659,Minsk National Airport
28660,Minsk National Airport
28661,Minsk National Airport
28662,Minsk National Airport
28663,Minsk National Airport
28664,Minsk National Airport
28665,Minsk National Airport
28666,Minsk National Airport
28667,Minsk National Airport
28668,Minsk National Airport
28669,Minsk National Airport
28670,Minsk National Airport
28671,Minsk National Airport
28672,Minsk National Airport
28673,Minsk National Airport
28674,Minsk National Airport
28675,Minsk National Airport
28676,Minsk National Airport
28677,Minsk National Airport
28678,Minsk National Airport
28679,Minsk National Airport
28680,Minsk National Airport
28681,Minsk National Airport
28682,Nice-Cote d'Azur Airport
28683,Pulkovo Airport
28684,Sochi International Airport
28685,Tbilisi International Airport
28686,Vaclav Havel Airport Prague
28687,Vienna International Airport
28688,Warsaw Chopin Airport
28689,Zvartnots International Airport
28690,Adak Airport
28691,Albuquerque International Sunport
28692,Aniak Airport
28693,Aniak Airport
28694,Austin Bergstrom International Airport
28695,Austin Bergstrom International Airport
28696,Bellingham International Airport
28697,Bellingham International Airport
28698,Bethel Airport
28699,Billings Logan International Airport
28700,Billings Logan International Airport
28701,Birmingham-Shuttlesworth International Airport
28702,Bob Hope Airport
28703,Bob Hope Airport
28704,Boise Air Terminal/Gowen Field
28705,Boise Air Terminal/Gowen Field
28706,Boise Air Terminal/Gowen Field
28707,Boise Air Terminal/Gowen Field
28708,Boise Air Terminal/Gowen Field
28709,Boise Air Terminal/Gowen Field
28710,Bradley International Airport
28711,Calgary International Airport
28712,Charles M. Schulz Sonoma County Airport
28713,Charles M. Schulz Sonoma County Airport
28714,Charles M. Schulz Sonoma County Airport
28715,Charles M. Schulz Sonoma County Airport
28716,Charleston Air Force Base-International Airport
28717,Charlotte Douglas International Airport
28718,Chicago O'Hare International Airport
28719,Chicago O'Hare International Airport
28720,Chicago O'Hare International Airport
28721,Chicago O'Hare International Airport
28722,Chicago O'Hare International Airport
28723,Chicago O'Hare International Airport
28724,City of Colorado Springs Municipal Airport
28725,Cold Bay Airport
28726,Dallas Fort Worth International Airport
28727,Dallas Fort Worth International Airport
28728,Dallas Fort Worth International Airport
28729,Dallas Fort Worth International Airport
28730,Dallas Fort Worth International Airport
28731,Daniel K Inouye International Airport
28732,Denver International Airport
28733,Denver International Airport
28734,Detroit Metropolitan Wayne County Airport
28735,Detroit Metropolitan Wayne County Airport
28736,Dillingham Airport
28737,Edmonton International Airport
28738,Ellison Onizuka Kona International At Keahole Airport
28739,Eppley Airfield
28740,Fairbanks International Airport
28741,Fresno Yosemite International Airport
28742,Fresno Yosemite International Airport
28743,Fresno Yosemite International Airport
28744,Gallatin Field
28745,General Edward Lawrence Logan International Airport
28746,General Edward Lawrence Logan International Airport
28747,General Edward Lawrence Logan International Airport
28748,General Edward Lawrence Logan International Airport
28749,General Rafael Buelna International Airport
28750,George Bush Intercontinental Houston Airport
28751,Glacier Park International Airport
28752,Great Falls International Airport
28753,Great Falls International Airport
28754,Hartsfield Jackson Atlanta International Airport
28755,Hartsfield Jackson Atlanta International Airport
28756,Hartsfield Jackson Atlanta International Airport
28757,Hartsfield Jackson Atlanta International Airport
28758,Hartsfield Jackson Atlanta International Airport
28759,Hartsfield Jackson Atlanta International Airport
28760,Hartsfield Jackson Atlanta International Airport
28761,Hartsfield Jackson Atlanta International Airport
28762,Hartsfield Jackson Atlanta International Airport
28763,Hartsfield Jackson Atlanta International Airport
28764,Hartsfield Jackson Atlanta International Airport
28765,Hartsfield Jackson Atlanta International Airport
28766,Hartsfield Jackson Atlanta International Airport
28767,Hartsfield Jackson Atlanta International Airport
28768,Hartsfield Jackson Atlanta International Airport
28769,Hartsfield Jackson Atlanta International Airport
28770,Hartsfield Jackson Atlanta International Airport
28771,Hartsfield Jackson Atlanta International Airport
28772,Hartsfield Jackson Atlanta International Airport
28773,Hartsfield Jackson Atlanta International Airport
28774,Hartsfield Jackson Atlanta International Airport
28775,Helena Regional Airport
28776,Helena Regional Airport
28777,Huntsville International Carl T Jones Field
28778,Indianapolis International Airport
28779,Ixtapa Zihuatanejo International Airport
28780,Jackson-Medgar Wiley Evers International Airport
28781,Jacksonville International Airport
28782,John F Kennedy International Airport
28783,John F Kennedy International Airport
28784,John F Kennedy International Airport
28785,John F Kennedy International Airport
28786,John Glenn Columbus International Airport
28787,John Wayne Airport-Orange County Airport
28788,John Wayne Airport-Orange County Airport
28789,John Wayne Airport-Orange County Airport
28790,Juneau International Airport
28791,Juneau International Airport
28792,Juneau International Airport
28793,Juneau International Airport
28794,Kahului Airport
28795,Kelowna International Airport
28796,Ketchikan International Airport
28797,Ketchikan International Airport
28798,Ketchikan International Airport
28799,King Salmon Airport
28800,Kodiak Airport
28801,Lewiston Nez Perce County Airport
28802,Lewiston Nez Perce County Airport
28803,Lewiston Nez Perce County Airport
28804,Licenciado Gustavo Diaz Ordaz International Airport
28805,Licenciado Gustavo Diaz Ordaz International Airport
28806,Lihue Airport
28807,Long Beach /Daugherty Field/ Airport
28808,Long Beach /Daugherty Field/ Airport
28809,Long Island Mac Arthur Airport
28810,Loreto International Airport
28811,Los Angeles International Airport
28812,Los Angeles International Airport
28813,Los Angeles International Airport
28814,Los Angeles International Airport
28815,Los Angeles International Airport
28816,Los Angeles International Airport
28817,Los Angeles International Airport
28818,Los Angeles International Airport
28819,Los Angeles International Airport
28820,Los Angeles International Airport
28821,Los Angeles International Airport
28822,Los Angeles International Airport
28823,Los Angeles International Airport
28824,Los Angeles International Airport
28825,Los Angeles International Airport
28826,Los Angeles International Airport
28827,Los Angeles International Airport
28828,Los Angeles International Airport
28829,Los Angeles International Airport
28830,Los Angeles International Airport
28831,Los Angeles International Airport
28832,Los Angeles International Airport
28833,Los Angeles International Airport
28834,Los Angeles International Airport
28835,Los Angeles International Airport
28836,Los Angeles International Airport
28837,Los Angeles International Airport
28838,Los Angeles International Airport
28839,Los Angeles International Airport
28840,Los Angeles International Airport
28841,Los Angeles International Airport
28842,Los Angeles International Airport
28843,Los Angeles International Airport
28844,Los Angeles International Airport
28845,Los Angeles International Airport
28846,Los Angeles International Airport
28847,Los Angeles International Airport
28848,Los Angeles International Airport
28849,Los Cabos International Airport
28850,Los Cabos International Airport
28851,Los Cabos International Airport
28852,Louis Armstrong New Orleans International Airport
28853,Louis Armstrong New Orleans International Airport
28854,Louis Armstrong New Orleans International Airport
28855,Mahlon Sweet Field
28856,Mahlon Sweet Field
28857,Mammoth Yosemite Airport
28858,McCarran International Airport
28859,McCarran International Airport
28860,McGhee Tyson Airport
28861,McGrath Airport
28862,McGrath Airport
28863,Memphis International Airport
28864,Metropolitan Oakland International Airport
28865,Metropolitan Oakland International Airport
28866,Miami International Airport
28867,Miami International Airport
28868,Miami International Airport
28869,Minneapolis-St Paul International/Wold-Chamberlain Airport
28870,Minneapolis-St Paul International/Wold-Chamberlain Airport
28871,Minneapolis-St Paul International/Wold-Chamberlain Airport
