route_id,dep_airport,arr_airport,airline_name
34494,King Abdulaziz International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34495,King Fahd International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34496,King Khaled International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34497,King Shaka International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34498,Kotoka International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34499,Kotoka International Airport,Port Bouet Airport,Swift Air (Interstate Equipment Leasing)
34500,Kuala Lumpur International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34501,Kuala Lumpur International Airport,Melbourne International Airport,Swift Air (Interstate Equipment Leasing)
34502,Kuwait International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34503,Larnaca International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34504,Larnaca International Airport,Malta International Airport,Swift Air (Interstate Equipment Leasing)
34505,Leonardo da Vinci Fiumicino Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34506,Leopold Sedar Senghor International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34507,Lester B. Pearson International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34508,London Gatwick Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34509,London Heathrow Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34510,Los Angeles International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34511,Lyon Saint-Exupery Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34512,Male International Airport,Bandaranaike International Colombo Airport,Swift Air (Interstate Equipment Leasing)
34513,Male International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34514,Malpensa International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34515,Malpensa International Airport,John F Kennedy International Airport,Swift Air (Interstate Equipment Leasing)
34516,Malta International Airport,Larnaca International Airport,Swift Air (Interstate Equipment Leasing)
34517,Malta International Airport,Tripoli International Airport,Swift Air (Interstate Equipment Leasing)
34518,Manchester Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34519,Melbourne International Airport,Auckland International Airport,Swift Air (Interstate Equipment Leasing)
34520,Melbourne International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34521,Melbourne International Airport,Kuala Lumpur International Airport,Swift Air (Interstate Equipment Leasing)
34522,Melbourne International Airport,Singapore Changi Airport,Swift Air (Interstate Equipment Leasing)
34523,Ministro Pistarini International Airport,Rio Galeo Tom Jobim International Airport,Swift Air (Interstate Equipment Leasing)
34524,Mohammed V International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34525,Munich Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34526,Murtala Muhammed International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34527,Muscat International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34528,Narita International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34529,Netaji Subhash Chandra Bose International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34530,New Islamabad International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34531,Newcastle Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34532,Nice-Cote d'Azur Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34533,Ninoy Aquino International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34534,OR Tambo International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34535,Perth International Airport,Alice Springs Airport,Swift Air (Interstate Equipment Leasing)
34536,Perth International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34537,Perth International Airport,Singapore Changi Airport,Swift Air (Interstate Equipment Leasing)
34538,Peshawar International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34539,Phuket International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34540,Port Bouet Airport,Kotoka International Airport,Swift Air (Interstate Equipment Leasing)
34541,Prince Mohammad Bin Abdulaziz Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34542,Pulkovo Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34543,Quatro de Fevereiro Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34544,Queen Alia International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34545,Rajiv Gandhi International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34546,Rio Galeo Tom Jobim International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34547,Rio Galeo Tom Jobim International Airport,Ministro Pistarini International Airport,Swift Air (Interstate Equipment Leasing)
34548,Robert Gabriel Mugabe International Airport,Kenneth Kaunda International Airport Lusaka,Swift Air (Interstate Equipment Leasing)
34549,Rockhampton Airport,Brisbane International Airport,Swift Air (Interstate Equipment Leasing)
34550,San Francisco International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34551,Sana'a International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34552,Sardar Vallabhbhai Patel International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34553,Seattle Tacoma International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34554,Seychelles International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34555,Shanghai Pudong International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34556,Sialkot Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34557,Singapore Changi Airport,Brisbane International Airport,Swift Air (Interstate Equipment Leasing)
34558,Singapore Changi Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34559,Singapore Changi Airport,Melbourne International Airport,Swift Air (Interstate Equipment Leasing)
34560,Singapore Changi Airport,Perth International Airport,Swift Air (Interstate Equipment Leasing)
34561,Singapore Changi Airport,Sydney Kingsford Smith International Airport,Swift Air (Interstate Equipment Leasing)
34562,Sir Seewoosagur Ramgoolam International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34563,Soekarno-Hatta International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34564,Stockholm-Arlanda Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34565,Suvarnabhumi Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34566,Suvarnabhumi Airport,Hong Kong International Airport,Swift Air (Interstate Equipment Leasing)
34567,Suvarnabhumi Airport,Sydney Kingsford Smith International Airport,Swift Air (Interstate Equipment Leasing)
34568,Sydney Kingsford Smith International Airport,Auckland International Airport,Swift Air (Interstate Equipment Leasing)
34569,Sydney Kingsford Smith International Airport,Christchurch International Airport,Swift Air (Interstate Equipment Leasing)
34570,Sydney Kingsford Smith International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34571,Sydney Kingsford Smith International Airport,Singapore Changi Airport,Swift Air (Interstate Equipment Leasing)
34572,Sydney Kingsford Smith International Airport,Suvarnabhumi Airport,Swift Air (Interstate Equipment Leasing)
34573,Taiwan Taoyuan International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34574,Tan Son Nhat International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34575,Tokyo Haneda International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34576,Tripoli International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34577,Trivandrum International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34578,Tunis Carthage International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34579,Vaclav Havel Airport Prague,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34580,Venice Marco Polo Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34581,Vienna International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34582,Warsaw Chopin Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34583,Washington Dulles International Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34584,Zurich Airport,Dubai International Airport,Swift Air (Interstate Equipment Leasing)
34585,Kotoka International Airport,Lungi International Airport,Swiss Air Force
34586,Kotoka International Airport,Port Bouet Airport,Swiss Air Force
34587,Leopold Sedar Senghor International Airport,Lungi International Airport,Swiss Air Force
34588,Lungi International Airport,Kotoka International Airport,Swiss Air Force
34589,Lungi International Airport,Leopold Sedar Senghor International Airport,Swiss Air Force
34590,Lungi International Airport,Port Bouet Airport,Swiss Air Force
34591,Lungi International Airport,Roberts International Airport,Swiss Air Force
34592,Port Bouet Airport,Kotoka International Airport,Swiss Air Force
34593,Port Bouet Airport,Lungi International Airport,Swiss Air Force
34594,Port Bouet Airport,Roberts International Airport,Swiss Air Force
34595,Roberts International Airport,Lungi International Airport,Swiss Air Force
34596,Roberts International Airport,Port Bouet Airport,Swiss Air Force
34597,Adolfo Suarez Madrid Barajas Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34598,Aguenar Hadj Bey Akhamok Airport,El Golea Airport,Swiss Air-Ambulance
34599,Aguenar Hadj Bey Akhamok Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34600,Aguenar Hadj Bey Akhamok Airport,In Salah Airport,Swiss Air-Ambulance
34601,Aguenar Hadj Bey Akhamok Airport,Noumerat - Moufdi Zakaria Airport,Swiss Air-Ambulance
34602,Ain Arnat Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34603,Ain Arnat Airport,Lyon Saint-Exupery Airport,Swiss Air-Ambulance
34604,Ain Arnat Airport,Marseille Provence Airport,Swiss Air-Ambulance
34605,Ain Arnat Airport,Paris-Orly Airport,Swiss Air-Ambulance
34606,Ain el Beida Airport,El Golea Airport,Swiss Air-Ambulance
34607,Ain el Beida Airport,Es Senia Airport,Swiss Air-Ambulance
34608,Ain el Beida Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34609,Ain el Beida Airport,In Amenas Airport,Swiss Air-Ambulance
34610,Ain el Beida Airport,Touat Cheikh Sidi Mohamed Belkebir Airport,Swiss Air-Ambulance
34611,Alicante International Airport,Es Senia Airport,Swiss Air-Ambulance
34612,Alicante International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34613,Barcelona International Airport,Es Senia Airport,Swiss Air-Ambulance
34614,Barcelona International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34615,Batna Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34616,Batna Airport,Lyon Saint-Exupery Airport,Swiss Air-Ambulance
34617,Batna Airport,Marseille Provence Airport,Swiss Air-Ambulance
34618,Batna Airport,Paris-Orly Airport,Swiss Air-Ambulance
34619,Bechar Boudghene Ben Ali Lotfi Airport,Es Senia Airport,Swiss Air-Ambulance
34620,Beijing Capital International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34621,Beirut Rafic Hariri International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34622,Biskra Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34623,Biskra Airport,Lyon Saint-Exupery Airport,Swiss Air-Ambulance
34624,Biskra Airport,Paris-Orly Airport,Swiss Air-Ambulance
34625,Bordeaux-Merignac Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34626,Bordj Badji Mokhtar Airport,Touat Cheikh Sidi Mohamed Belkebir Airport,Swiss Air-Ambulance
34627,Bou Chekif Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34628,Brussels Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34629,Cairo International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34630,Charles de Gaulle International Airport,Es Senia Airport,Swiss Air-Ambulance
34631,Charles de Gaulle International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34632,Charles de Gaulle International Airport,Mohamed Boudiaf International Airport,Swiss Air-Ambulance
34633,Charles de Gaulle International Airport,Rabah Bitat Airport,Swiss Air-Ambulance
34634,Cheikh Larbi Tebessi Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34635,Diori Hamani International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34636,Djanet Inedbirene Airport,Aguenar Hadj Bey Akhamok Airport,Swiss Air-Ambulance
34637,Djanet Inedbirene Airport,Ain el Beida Airport,Swiss Air-Ambulance
34638,Dubai International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34639,Ech Cheliff Airport,Marseille Provence Airport,Swiss Air-Ambulance
34640,El Bayadh Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34641,El Golea Airport,Aguenar Hadj Bey Akhamok Airport,Swiss Air-Ambulance
34642,El Golea Airport,Ain el Beida Airport,Swiss Air-Ambulance
34643,Es Senia Airport,Ain el Beida Airport,Swiss Air-Ambulance
34644,Es Senia Airport,Alicante International Airport,Swiss Air-Ambulance
34645,Es Senia Airport,Barcelona International Airport,Swiss Air-Ambulance
34646,Es Senia Airport,Bechar Boudghene Ben Ali Lotfi Airport,Swiss Air-Ambulance
34647,Es Senia Airport,Charles de Gaulle International Airport,Swiss Air-Ambulance
34648,Es Senia Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34649,Es Senia Airport,Istanbul Airport,Swiss Air-Ambulance
34650,Es Senia Airport,Lille-Lesquin Airport,Swiss Air-Ambulance
34651,Es Senia Airport,Lyon Saint-Exupery Airport,Swiss Air-Ambulance
34652,Es Senia Airport,Marseille Provence Airport,Swiss Air-Ambulance
34653,Es Senia Airport,Mohamed Boudiaf International Airport,Swiss Air-Ambulance
34654,Es Senia Airport,Mohammed V International Airport,Swiss Air-Ambulance
34655,Es Senia Airport,Noumerat - Moufdi Zakaria Airport,Swiss Air-Ambulance
34656,Es Senia Airport,Oued Irara Airport,Swiss Air-Ambulance
34657,Es Senia Airport,Paris-Orly Airport,Swiss Air-Ambulance
34658,Es Senia Airport,Rabah Bitat Airport,Swiss Air-Ambulance
34659,Es Senia Airport,Touat Cheikh Sidi Mohamed Belkebir Airport,Swiss Air-Ambulance
34660,Es Senia Airport,Toulouse-Blagnac Airport,Swiss Air-Ambulance
34661,Frankfurt am Main Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34662,Geneva Cointrin International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34663,Ghriss Airport,Bou Chekif Airport,Swiss Air-Ambulance
34664,Ghriss Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34665,Guemar Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34666,Hassi R'Mel Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34667,Hassi R'Mel Airport,Oued Irara Airport,Swiss Air-Ambulance
34668,Houari Boumediene Airport,Adolfo Suarez Madrid Barajas Airport,Swiss Air-Ambulance
34669,Houari Boumediene Airport,Ain Arnat Airport,Swiss Air-Ambulance
34670,Houari Boumediene Airport,Ain el Beida Airport,Swiss Air-Ambulance
34671,Houari Boumediene Airport,Alicante International Airport,Swiss Air-Ambulance
34672,Houari Boumediene Airport,Barcelona International Airport,Swiss Air-Ambulance
34673,Houari Boumediene Airport,Batna Airport,Swiss Air-Ambulance
34674,Houari Boumediene Airport,Beijing Capital International Airport,Swiss Air-Ambulance
34675,Houari Boumediene Airport,Beirut Rafic Hariri International Airport,Swiss Air-Ambulance
34676,Houari Boumediene Airport,Biskra Airport,Swiss Air-Ambulance
34677,Houari Boumediene Airport,Bordeaux-Merignac Airport,Swiss Air-Ambulance
34678,Houari Boumediene Airport,Bou Chekif Airport,Swiss Air-Ambulance
34679,Houari Boumediene Airport,Brussels Airport,Swiss Air-Ambulance
34680,Houari Boumediene Airport,Cairo International Airport,Swiss Air-Ambulance
34681,Houari Boumediene Airport,Charles de Gaulle International Airport,Swiss Air-Ambulance
34682,Houari Boumediene Airport,Cheikh Larbi Tebessi Airport,Swiss Air-Ambulance
34683,Houari Boumediene Airport,Diori Hamani International Airport,Swiss Air-Ambulance
34684,Houari Boumediene Airport,Djanet Inedbirene Airport,Swiss Air-Ambulance
34685,Houari Boumediene Airport,Dubai International Airport,Swiss Air-Ambulance
34686,Houari Boumediene Airport,El Bayadh Airport,Swiss Air-Ambulance
34687,Houari Boumediene Airport,Es Senia Airport,Swiss Air-Ambulance
34688,Houari Boumediene Airport,Frankfurt am Main Airport,Swiss Air-Ambulance
34689,Houari Boumediene Airport,Geneva Cointrin International Airport,Swiss Air-Ambulance
34690,Houari Boumediene Airport,Ghriss Airport,Swiss Air-Ambulance
34691,Houari Boumediene Airport,Guemar Airport,Swiss Air-Ambulance
34692,Houari Boumediene Airport,Hassi R'Mel Airport,Swiss Air-Ambulance
34693,Houari Boumediene Airport,Humberto Delgado Airport (Lisbon Portela Airport),Swiss Air-Ambulance
34694,Houari Boumediene Airport,In Salah Airport,Swiss Air-Ambulance
34695,Houari Boumediene Airport,Istanbul Airport,Swiss Air-Ambulance
34696,Houari Boumediene Airport,Leonardo da Vinci Fiumicino Airport,Swiss Air-Ambulance
34697,Houari Boumediene Airport,Leopold Sedar Senghor International Airport,Swiss Air-Ambulance
34698,Houari Boumediene Airport,Lille-Lesquin Airport,Swiss Air-Ambulance
34699,Houari Boumediene Airport,London Heathrow Airport,Swiss Air-Ambulance
34700,Houari Boumediene Airport,Lyon Saint-Exupery Airport,Swiss Air-Ambulance
34701,Houari Boumediene Airport,Malpensa International Airport,Swiss Air-Ambulance
34702,Houari Boumediene Airport,Marseille Provence Airport,Swiss Air-Ambulance
34703,Houari Boumediene Airport,Mecheria Airport,Swiss Air-Ambulance
34704,Houari Boumediene Airport,Metz-Nancy-Lorraine Airport,Swiss Air-Ambulance
34705,Houari Boumediene Airport,Modibo Keita International Airport,Swiss Air-Ambulance
34706,Houari Boumediene Airport,Mohamed Boudiaf International Airport,Swiss Air-Ambulance
34707,Houari Boumediene Airport,Mohammed V International Airport,Swiss Air-Ambulance
34708,Houari Boumediene Airport,Montreal / Pierre Elliott Trudeau International Airport,Swiss Air-Ambulance
34709,Houari Boumediene Airport,Nice-Cote d'Azur Airport,Swiss Air-Ambulance
34710,Houari Boumediene Airport,Noumerat - Moufdi Zakaria Airport,Swiss Air-Ambulance
34711,Houari Boumediene Airport,Ouagadougou Airport,Swiss Air-Ambulance
34712,Houari Boumediene Airport,Oued Irara Airport,Swiss Air-Ambulance
34713,Houari Boumediene Airport,Palma De Mallorca Airport,Swiss Air-Ambulance
34714,Houari Boumediene Airport,Paris-Orly Airport,Swiss Air-Ambulance
34715,Houari Boumediene Airport,Port Bouet Airport,Swiss Air-Ambulance
34716,Houari Boumediene Airport,Queen Alia International Airport,Swiss Air-Ambulance
34717,Houari Boumediene Airport,Rabah Bitat Airport,Swiss Air-Ambulance
34718,Houari Boumediene Airport,Sheremetyevo International Airport,Swiss Air-Ambulance
34719,Houari Boumediene Airport,Soummam Airport,Swiss Air-Ambulance
34720,Houari Boumediene Airport,Touat Cheikh Sidi Mohamed Belkebir Airport,Swiss Air-Ambulance
34721,Houari Boumediene Airport,Touggourt Sidi Madhi Airport,Swiss Air-Ambulance
34722,Houari Boumediene Airport,Toulouse-Blagnac Airport,Swiss Air-Ambulance
34723,Houari Boumediene Airport,Tripoli International Airport,Swiss Air-Ambulance
34724,Houari Boumediene Airport,Tunis Carthage International Airport,Swiss Air-Ambulance
34725,Houari Boumediene Airport,Vienna International Airport,Swiss Air-Ambulance
34726,Houari Boumediene Airport,Zenata Messali El Hadj Airport,Swiss Air-Ambulance
34727,Humberto Delgado Airport (Lisbon Portela Airport),Houari Boumediene Airport,Swiss Air-Ambulance
34728,In Amenas Airport,Ain el Beida Airport,Swiss Air-Ambulance
34729,In Amenas Airport,Oued Irara Airport,Swiss Air-Ambulance
34730,In Salah Airport,Aguenar Hadj Bey Akhamok Airport,Swiss Air-Ambulance
34731,In Salah Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34732,Istanbul Airport,Es Senia Airport,Swiss Air-Ambulance
34733,Istanbul Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34734,Istanbul Airport,Mohamed Boudiaf International Airport,Swiss Air-Ambulance
34735,Istanbul Airport,Rabah Bitat Airport,Swiss Air-Ambulance
34736,Leonardo da Vinci Fiumicino Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34737,Leopold Sedar Senghor International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34738,Lille-Lesquin Airport,Es Senia Airport,Swiss Air-Ambulance
34739,Lille-Lesquin Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34740,London Heathrow Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34741,Lyon Saint-Exupery Airport,Ain Arnat Airport,Swiss Air-Ambulance
34742,Lyon Saint-Exupery Airport,Batna Airport,Swiss Air-Ambulance
34743,Lyon Saint-Exupery Airport,Biskra Airport,Swiss Air-Ambulance
34744,Lyon Saint-Exupery Airport,Es Senia Airport,Swiss Air-Ambulance
34745,Lyon Saint-Exupery Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34746,Lyon Saint-Exupery Airport,Mohamed Boudiaf International Airport,Swiss Air-Ambulance
34747,Lyon Saint-Exupery Airport,Rabah Bitat Airport,Swiss Air-Ambulance
34748,Lyon Saint-Exupery Airport,Soummam Airport,Swiss Air-Ambulance
34749,Lyon Saint-Exupery Airport,Zenata Messali El Hadj Airport,Swiss Air-Ambulance
34750,Malpensa International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34751,Marseille Provence Airport,Ain Arnat Airport,Swiss Air-Ambulance
34752,Marseille Provence Airport,Batna Airport,Swiss Air-Ambulance
34753,Marseille Provence Airport,Ech Cheliff Airport,Swiss Air-Ambulance
34754,Marseille Provence Airport,Es Senia Airport,Swiss Air-Ambulance
34755,Marseille Provence Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34756,Marseille Provence Airport,Mohamed Boudiaf International Airport,Swiss Air-Ambulance
34757,Marseille Provence Airport,Rabah Bitat Airport,Swiss Air-Ambulance
34758,Marseille Provence Airport,Soummam Airport,Swiss Air-Ambulance
34759,Marseille Provence Airport,Zenata Messali El Hadj Airport,Swiss Air-Ambulance
34760,Mecheria Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34761,Metz-Nancy-Lorraine Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34762,Modibo Keita International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34763,Mohamed Boudiaf International Airport,Charles de Gaulle International Airport,Swiss Air-Ambulance
34764,Mohamed Boudiaf International Airport,Es Senia Airport,Swiss Air-Ambulance
34765,Mohamed Boudiaf International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34766,Mohamed Boudiaf International Airport,Istanbul Airport,Swiss Air-Ambulance
34767,Mohamed Boudiaf International Airport,Lyon Saint-Exupery Airport,Swiss Air-Ambulance
34768,Mohamed Boudiaf International Airport,Marseille Provence Airport,Swiss Air-Ambulance
34769,Mohamed Boudiaf International Airport,Nice-Cote d'Azur Airport,Swiss Air-Ambulance
34770,Mohamed Boudiaf International Airport,Noumerat - Moufdi Zakaria Airport,Swiss Air-Ambulance
34771,Mohamed Boudiaf International Airport,Oued Irara Airport,Swiss Air-Ambulance
34772,Mohamed Boudiaf International Airport,Paris-Orly Airport,Swiss Air-Ambulance
34773,Mohamed Boudiaf International Airport,Touat Cheikh Sidi Mohamed Belkebir Airport,Swiss Air-Ambulance
34774,Mohammed V International Airport,Es Senia Airport,Swiss Air-Ambulance
34775,Mohammed V International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34776,Montreal / Pierre Elliott Trudeau International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34777,Nice-Cote d'Azur Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34778,Nice-Cote d'Azur Airport,Mohamed Boudiaf International Airport,Swiss Air-Ambulance
34779,Noumerat - Moufdi Zakaria Airport,Aguenar Hadj Bey Akhamok Airport,Swiss Air-Ambulance
34780,Noumerat - Moufdi Zakaria Airport,Es Senia Airport,Swiss Air-Ambulance
34781,Noumerat - Moufdi Zakaria Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34782,Noumerat - Moufdi Zakaria Airport,Mohamed Boudiaf International Airport,Swiss Air-Ambulance
34783,Ouagadougou Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34784,Oued Irara Airport,Es Senia Airport,Swiss Air-Ambulance
34785,Oued Irara Airport,Hassi R'Mel Airport,Swiss Air-Ambulance
34786,Oued Irara Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34787,Oued Irara Airport,In Amenas Airport,Swiss Air-Ambulance
34788,Oued Irara Airport,Mohamed Boudiaf International Airport,Swiss Air-Ambulance
34789,Palma De Mallorca Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34790,Paris-Orly Airport,Ain Arnat Airport,Swiss Air-Ambulance
34791,Paris-Orly Airport,Batna Airport,Swiss Air-Ambulance
34792,Paris-Orly Airport,Biskra Airport,Swiss Air-Ambulance
34793,Paris-Orly Airport,Es Senia Airport,Swiss Air-Ambulance
34794,Paris-Orly Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34795,Paris-Orly Airport,Mohamed Boudiaf International Airport,Swiss Air-Ambulance
34796,Paris-Orly Airport,Rabah Bitat Airport,Swiss Air-Ambulance
34797,Paris-Orly Airport,Soummam Airport,Swiss Air-Ambulance
34798,Paris-Orly Airport,Zenata Messali El Hadj Airport,Swiss Air-Ambulance
34799,Port Bouet Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34800,Queen Alia International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34801,Rabah Bitat Airport,Charles de Gaulle International Airport,Swiss Air-Ambulance
34802,Rabah Bitat Airport,Es Senia Airport,Swiss Air-Ambulance
34803,Rabah Bitat Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34804,Rabah Bitat Airport,Istanbul Airport,Swiss Air-Ambulance
34805,Rabah Bitat Airport,Lyon Saint-Exupery Airport,Swiss Air-Ambulance
34806,Rabah Bitat Airport,Marseille Provence Airport,Swiss Air-Ambulance
34807,Rabah Bitat Airport,Paris-Orly Airport,Swiss Air-Ambulance
34808,Sheremetyevo International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34809,Soummam Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34810,Soummam Airport,Lyon Saint-Exupery Airport,Swiss Air-Ambulance
34811,Soummam Airport,Marseille Provence Airport,Swiss Air-Ambulance
34812,Soummam Airport,Paris-Orly Airport,Swiss Air-Ambulance
34813,Touat Cheikh Sidi Mohamed Belkebir Airport,Ain el Beida Airport,Swiss Air-Ambulance
34814,Touat Cheikh Sidi Mohamed Belkebir Airport,Bordj Badji Mokhtar Airport,Swiss Air-Ambulance
34815,Touat Cheikh Sidi Mohamed Belkebir Airport,Es Senia Airport,Swiss Air-Ambulance
34816,Touat Cheikh Sidi Mohamed Belkebir Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34817,Touat Cheikh Sidi Mohamed Belkebir Airport,In Salah Airport,Swiss Air-Ambulance
34818,Touat Cheikh Sidi Mohamed Belkebir Airport,Mohamed Boudiaf International Airport,Swiss Air-Ambulance
34819,Touggourt Sidi Madhi Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34820,Toulouse-Blagnac Airport,Es Senia Airport,Swiss Air-Ambulance
34821,Toulouse-Blagnac Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34822,Tripoli International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34823,Tunis Carthage International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34824,Vienna International Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34825,Zenata Messali El Hadj Airport,Houari Boumediene Airport,Swiss Air-Ambulance
34826,Zenata Messali El Hadj Airport,Lyon Saint-Exupery Airport,Swiss Air-Ambulance
