route_id,arr_airport
50430,Istanbul Airport
50431,Esenboga International Airport
50432,Istanbul Airport
50433,Istanbul Airport
50434,Esenboga International Airport
50435,Istanbul Airport
50436,Sabiha Gokcen International Airport
50437,Istanbul Airport
50438,Istanbul Airport
50439,Istanbul Airport
50440,Istanbul Airport
50441,Entebbe International Airport
50442,Mombasa Moi International Airport
50443,Istanbul Airport
50444,Istanbul Airport
50445,Istanbul Airport
50446,Istanbul Airport
50447,Istanbul Airport
50448,Istanbul Airport
50449,Port Bouet Airport
50450,Istanbul Airport
50451,Suvarnabhumi Airport
50452,Istanbul Airport
50453,Sabiha Gokcen International Airport
50454,Istanbul Airport
50455,Istanbul Airport
50456,Vilnius International Airport
50457,Istanbul Airport
50458,Istanbul Airport
50459,Istanbul Airport
50460,Istanbul Airport
50461,Istanbul Airport
50462,Istanbul Airport
50463,Sabiha Gokcen International Airport
50464,Istanbul Airport
50465,Istanbul Airport
50466,George Bush Intercontinental Houston Airport
50467,Istanbul Airport
50468,Istanbul Airport
50469,Istanbul Airport
50470,Addis Ababa Bole International Airport
50471,Douala International Airport
50472,Istanbul Airport
50473,Istanbul Airport
50474,Bandaranaike International Colombo Airport
50475,Istanbul Airport
50476,N'Djamena International Airport
50477,Istanbul Airport
50478,Sabiha Gokcen International Airport
50479,Istanbul Airport
50480,Sabiha Gokcen International Airport
50481,Chinggis Khaan International Airport
50482,Istanbul Airport
50483,Istanbul Airport
50484,Esenboga International Airport
50485,Istanbul Airport
50486,Sabiha Gokcen International Airport
50487,Istanbul Airport
50488,Istanbul Airport
50489,Istanbul Airport
50490,Suvarnabhumi Airport
50491,Istanbul Airport
50492,Esenboga International Airport
50493,Istanbul Airport
50494,Sabiha Gokcen International Airport
50495,Guarulhos - Governador Andre Franco Montoro International Airport
50496,Istanbul Airport
50497,Istanbul Airport
50498,Istanbul Airport
50499,Istanbul Airport
50500,Sabiha Gokcen International Airport
50501,Istanbul Airport
50502,Esenboga International Airport
50503,Istanbul Airport
50504,Bahrain International Airport
50505,Istanbul Airport
50506,Istanbul Airport
50507,Ganja Airport
50508,Istanbul Airport
50509,Istanbul Airport
50510,Istanbul Airport
50511,Istanbul Airport
50512,Istanbul Airport
50513,Istanbul Airport
50514,Leopold Sedar Senghor International Airport
50515,Istanbul Airport
50516,Cape Town International Airport
50517,Istanbul Airport
50518,Istanbul Airport
50519,Istanbul Airport
50520,Istanbul Airport
50521,Istanbul Airport
50522,Suvarnabhumi Airport
50523,Istanbul Airport
50524,Istanbul Airport
50525,Istanbul Airport
50526,Istanbul Airport
50527,Istanbul Airport
50528,Istanbul Airport
50529,Istanbul Airport
50530,Istanbul Airport
50531,Istanbul Airport
50532,Kenneth Kaunda International Airport Lusaka
50533,Istanbul Airport
50534,Adana Airport
50535,Adnan Menderes International Airport
50536,Amsterdam Airport Schiphol
50537,Antalya International Airport
50538,Astrakhan Airport
50539,Ben Gurion International Airport
50540,Boryspil International Airport
50541,Brussels Airport
50542,Charles de Gaulle International Airport
50543,Diyarbakir Airport
50544,Dusseldorf Airport
50545,Ercan International Airport
50546,Erzurum International Airport
50547,Esenboga International Airport
50548,Frankfurt am Main Airport
50549,Gaziantep International Airport
50550,Imam Khomeini International Airport
50551,Kars Airport
50552,Kuwait International Airport
50553,London Gatwick Airport
50554,Malpensa International Airport
50555,Malta International Airport
50556,Mardin Airport
50557,Milas Bodrum International Airport
50558,Munich Airport
50559,Sarajevo International Airport
50560,Sivas Nuri Airport
50561,Stavropol Shpakovskoye Airport
50562,Tbilisi International Airport
50563,Trabzon International Airport
50564,Van Ferit Melen Airport
50565,Vienna International Airport
50566,Istanbul Airport
50567,Aden International Airport
50568,Esenboga International Airport
50569,Istanbul Airport
50570,Bilbao Airport
50571,Istanbul Airport
50572,Sabiha Gokcen International Airport
50573,Istanbul Airport
50574,Istanbul Airport
50575,Istanbul Airport
50576,Istanbul Airport
50577,Istanbul Airport
50578,Soekarno-Hatta International Airport
50579,Istanbul Airport
50580,Istanbul Airport
50581,Sabiha Gokcen International Airport
50582,Istanbul Airport
50583,Istanbul Airport
50584,Singapore Changi Airport
50585,Istanbul Airport
50586,Sabiha Gokcen International Airport
50587,Istanbul Airport
50588,Istanbul Airport
50589,Istanbul Airport
50590,Istanbul Airport
50591,Auckland International Airport
50592,Brisbane International Airport
50593,Hong Kong International Airport
50594,Istanbul Airport
50595,Kuala Lumpur International Airport
50596,Melbourne International Airport
50597,Perth International Airport
50598,Sydney Kingsford Smith International Airport
50599,Tan Son Nhat International Airport
50600,Incheon International Airport
50601,Suvarnabhumi Airport
50602,Istanbul Airport
50603,Istanbul Airport
50604,Suvarnabhumi Airport
50605,Istanbul Airport
50606,Istanbul Airport
50607,Sabiha Gokcen International Airport
50608,Istanbul Airport
50609,Istanbul Airport
50610,Istanbul Airport
50611,Istanbul Airport
50612,Esenboga International Airport
50613,Istanbul Airport
50614,Sabiha Gokcen International Airport
50615,Istanbul Airport
50616,Istanbul Airport
50617,Istanbul Airport
50618,Istanbul Airport
50619,Istanbul Airport
50620,Istanbul Airport
50621,Istanbul Airport
50622,Esenboga International Airport
50623,Istanbul Airport
50624,Sabiha Gokcen International Airport
50625,Istanbul Airport
50626,Esenboga International Airport
50627,Istanbul Airport
50628,Sabiha Gokcen International Airport
50629,Istanbul Airport
50630,Lennart Meri Tallinn Airport
50631,Incheon International Airport
50632,Antalya International Airport
50633,Esenboga International Airport
50634,Istanbul Airport
50635,Istanbul Airport
50636,Istanbul Airport
50637,Douala International Airport
50638,Istanbul Airport
50639,Istanbul Airport
50640,Istanbul Airport
50641,Darwin International Airport
50642,Karratha Airport
50643,Kununurra Airport
50644,Broome International Airport
50645,Gove Airport
50646,Groote Eylandt Airport
50647,Kununurra Airport
50648,Maningrida Airport
50649,McArthur River Mine Airport
50650,Mount Isa Airport
50651,Presidente Nicolau Lobato International Airport
50652,Townsville Airport
50653,Maningrida Airport
50654,Mount Isa Airport
50655,Darwin International Airport
50656,Groote Eylandt Airport
50657,Darwin International Airport
50658,Gove Airport
50659,Port Hedland International Airport
50660,Broome International Airport
50661,Darwin International Airport
50662,Perth International Airport
50663,Darwin International Airport
50664,Elcho Island Airport
50665,Milingimbi Airport
50666,Darwin International Airport
50667,Maningrida Airport
50668,Darwin International Airport
50669,Gold Coast Airport
50670,Kununurra Airport
50671,Broome International Airport
50672,Darwin International Airport
50673,Darwin International Airport
50674,Chingozi Airport
50675,Maputo Airport
50676,Nampula Airport
50677,OR Tambo International Airport
50678,Pemba Airport
50679,Quelimane Airport
50680,Maputo Airport
50681,Beira Airport
50682,Lichinga Airport
50683,Maputo Airport
50684,Nampula Airport
50685,OR Tambo International Airport
50686,Quelimane Airport
50687,Maputo Airport
50688,OR Tambo International Airport
50689,Vilankulo Airport
50690,Pemba Airport
50691,Pemba Airport
50692,Chingozi Airport
50693,Nampula Airport
50694,Beira Airport
50695,Chimoio Airport
50696,Chingozi Airport
50697,Inhambane Airport
50698,Nampula Airport
50699,OR Tambo International Airport
50700,Pemba Airport
50701,Quatro de Fevereiro Airport
50702,Quelimane Airport
50703,Vilankulo Airport
50704,Beira Airport
50705,Chingozi Airport
50706,Lichinga Airport
50707,Maputo Airport
50708,OR Tambo International Airport
50709,Pemba Airport
50710,Beira Airport
50711,Chingozi Airport
50712,Inhambane Airport
50713,Maputo Airport
50714,Nampula Airport
50715,Vilankulo Airport
50716,Beira Airport
50717,Jomo Kenyatta International Airport
50718,Julius Nyerere International Airport
50719,Maputo Airport
50720,Nampula Airport
50721,Maputo Airport
50722,Beira Airport
50723,Chingozi Airport
50724,Maputo Airport
50725,Inhambane Airport
50726,Maputo Airport
50727,OR Tambo International Airport
50728,Faa'a International Airport
50729,Los Angeles International Airport
50730,Auckland International Airport
50731,Los Angeles International Airport
50732,Narita International Airport
50733,Narita International Airport
50734,Charles de Gaulle International Airport
50735,Faa'a International Airport
50736,El Tari Airport
50737,Faa'a International Airport
50738,Incheon International Airport
50739,Paris-Orly Airport
50740,London Gatwick Airport
50741,Manchester Airport
50742,Cancun International Airport
50743,Paris-Orly Airport
50744,Cancun International Airport
50745,Punta Cana International Airport
50746,Sir Seewoosagur Ramgoolam International Airport
50747,Cancun International Airport
50748,Punta Cana International Airport
50749,Paris-Orly Airport
50750,Al Massira Airport
50751,Humberto Delgado Airport (Lisbon Portela Airport)
50752,Menara Airport
50753,London Gatwick Airport
50754,London Gatwick Airport
50755,Humberto Delgado Airport (Lisbon Portela Airport)
50756,Amsterdam Airport Schiphol
50757,London Heathrow Airport
50758,Mohammed V International Airport
50759,Francisco de Sa Carneiro Airport
50760,Humberto Delgado Airport (Lisbon Portela Airport)
50761,Humberto Delgado Airport (Lisbon Portela Airport)
50762,Abu Dhabi International Airport
50763,Francisco de Sa Carneiro Airport
50764,Humberto Delgado Airport (Lisbon Portela Airport)
50765,Francisco de Sa Carneiro Airport
50766,Humberto Delgado Airport (Lisbon Portela Airport)
50767,Humberto Delgado Airport (Lisbon Portela Airport)
50768,Humberto Delgado Airport (Lisbon Portela Airport)
50769,Humberto Delgado Airport (Lisbon Portela Airport)
50770,Zagreb Airport
50771,Humberto Delgado Airport (Lisbon Portela Airport)
50772,Humberto Delgado Airport (Lisbon Portela Airport)
50773,Faro Airport
50774,Francisco de Sa Carneiro Airport
50775,Humberto Delgado Airport (Lisbon Portela Airport)
50776,Humberto Delgado Airport (Lisbon Portela Airport)
50777,Humberto Delgado Airport (Lisbon Portela Airport)
50778,Humberto Delgado Airport (Lisbon Portela Airport)
50779,Humberto Delgado Airport (Lisbon Portela Airport)
50780,Humberto Delgado Airport (Lisbon Portela Airport)
50781,Humberto Delgado Airport (Lisbon Portela Airport)
50782,Brussels Airport
50783,Frankfurt am Main Airport
50784,Humberto Delgado Airport (Lisbon Portela Airport)
50785,Munich Airport
50786,Adolfo Suarez Madrid Barajas Airport
50787,Amsterdam Airport Schiphol
50788,Barcelona International Airport
50789,Brussels Airport
50790,Frankfurt am Main Airport
50791,Geneva Cointrin International Airport
50792,Guarulhos - Governador Andre Franco Montoro International Airport
50793,Humberto Delgado Airport (Lisbon Portela Airport)
50794,Joao Paulo II Airport
50795,Lajes Airport
50796,Leonardo da Vinci Fiumicino Airport
50797,London Gatwick Airport
50798,Luxembourg-Findel International Airport
50799,Madeira Airport
50800,Malpensa International Airport
50801,Newark Liberty International Airport
50802,Paris-Orly Airport
50803,Rio Galeo Tom Jobim International Airport
50804,Simon Bolivar International Airport
50805,Zurich Airport
50806,Faro Airport
50807,Francisco de Sa Carneiro Airport
50808,Humberto Delgado Airport (Lisbon Portela Airport)
50809,Francisco de Sa Carneiro Airport
50810,Humberto Delgado Airport (Lisbon Portela Airport)
50811,Humberto Delgado Airport (Lisbon Portela Airport)
50812,Humberto Delgado Airport (Lisbon Portela Airport)
50813,Francisco de Sa Carneiro Airport
50814,Humberto Delgado Airport (Lisbon Portela Airport)
50815,Humberto Delgado Airport (Lisbon Portela Airport)
50816,Humberto Delgado Airport (Lisbon Portela Airport)
50817,Humberto Delgado Airport (Lisbon Portela Airport)
50818,Humberto Delgado Airport (Lisbon Portela Airport)
50819,Humberto Delgado Airport (Lisbon Portela Airport)
50820,A Coruna Airport
50821,Adolfo Suarez Madrid Barajas Airport
50822,Amilcar Cabral International Airport
50823,Amsterdam Airport Schiphol
50824,Barcelona International Airport
50825,Berlin-Schonefeld Airport
50826,Bilbao Airport
50827,Bologna Guglielmo Marconi Airport
50828,Bordeaux-Merignac Airport
50829,Boryspil International Airport
50830,Brussels Airport
50831,Budapest Liszt Ferenc International Airport
50832,Copenhagen Kastrup Airport
50833,Deputado Luiz Eduardo Magalhaes International Airport
50834,Domodedovo International Airport
50835,Dubai International Airport
50836,Dusseldorf Airport
50837,Faro Airport
50838,Francisco de Sa Carneiro Airport
50839,Frankfurt am Main Airport
50840,Geneva Cointrin International Airport
50841,Greater Natal International Airport
50842,Guararapes - Gilberto Freyre International Airport
50843,Guarulhos - Governador Andre Franco Montoro International Airport
50844,Hamburg Airport
50845,Helsinki Vantaa Airport
50846,Henri Coanda International Airport
50847,Horta Airport
50848,Houari Boumediene Airport
50849,Ibn Batouta Airport
50850,Istanbul Airport
50851,Joao Paulo II Airport
50852,Kotoka International Airport
50853,Lajes Airport
50854,Leonardo da Vinci Fiumicino Airport
50855,Leopold Sedar Senghor International Airport
50856,London Gatwick Airport
50857,London Heathrow Airport
50858,Luxembourg-Findel International Airport
50859,Lyon Saint-Exupery Airport
50860,Madeira Airport
50861,Malaga Airport
50862,Malpensa International Airport
50863,Manchester Airport
50864,Maputo Airport
50865,Marseille Provence Airport
50866,Menara Airport
50867,Miami International Airport
50868,Modibo Keita International Airport
50869,Mohammed V International Airport
50870,Munich Airport
50871,Newark Liberty International Airport
50872,Nice-Cote d'Azur Airport
50873,Oslo Lufthavn
50874,Paris-Orly Airport
50875,Philadelphia International Airport
50876,Pico Airport
50877,Pinto Martins International Airport
50878,Porto Santo Airport
50879,Praia International Airport
50880,Presidente Juscelino Kubistschek International Airport
50881,Quatro de Fevereiro Airport
50882,Rabil Airport
50883,Rio Galeo Tom Jobim International Airport
50884,Salgado Filho Airport
50885,Santa Maria Airport
50886,Sao Pedro Airport
50887,Sevilla Airport
50888,Simon Bolivar International Airport
50889,Stockholm-Arlanda Airport
50890,Tancredo Neves International Airport
50891,Toulouse-Blagnac Airport
50892,Vaclav Havel Airport Prague
50893,Valencia Airport
50894,Venice Marco Polo Airport
50895,Vienna International Airport
50896,Viracopos International Airport
50897,Warsaw Chopin Airport
50898,Zurich Airport
50899,Humberto Delgado Airport (Lisbon Portela Airport)
50900,Humberto Delgado Airport (Lisbon Portela Airport)
50901,Francisco de Sa Carneiro Airport
50902,Humberto Delgado Airport (Lisbon Portela Airport)
50903,Madeira Airport
50904,Humberto Delgado Airport (Lisbon Portela Airport)
50905,Francisco de Sa Carneiro Airport
50906,Humberto Delgado Airport (Lisbon Portela Airport)
50907,Francisco de Sa Carneiro Airport
50908,Humberto Delgado Airport (Lisbon Portela Airport)
50909,Humberto Delgado Airport (Lisbon Portela Airport)
50910,Francisco de Sa Carneiro Airport
50911,Humberto Delgado Airport (Lisbon Portela Airport)
50912,Madeira Airport
50913,Humberto Delgado Airport (Lisbon Portela Airport)
50914,Francisco de Sa Carneiro Airport
50915,Humberto Delgado Airport (Lisbon Portela Airport)
50916,Humberto Delgado Airport (Lisbon Portela Airport)
50917,Francisco de Sa Carneiro Airport
50918,Humberto Delgado Airport (Lisbon Portela Airport)
50919,Joao Paulo II Airport
50920,London Gatwick Airport
50921,Simon Bolivar International Airport
50922,Vienna International Airport
50923,Humberto Delgado Airport (Lisbon Portela Airport)
50924,Francisco de Sa Carneiro Airport
50925,Humberto Delgado Airport (Lisbon Portela Airport)
50926,Humberto Delgado Airport (Lisbon Portela Airport)
50927,Humberto Delgado Airport (Lisbon Portela Airport)
50928,Humberto Delgado Airport (Lisbon Portela Airport)
50929,Humberto Delgado Airport (Lisbon Portela Airport)
50930,Humberto Delgado Airport (Lisbon Portela Airport)
50931,Humberto Delgado Airport (Lisbon Portela Airport)
50932,Abu Dhabi International Airport
50933,Humberto Delgado Airport (Lisbon Portela Airport)
50934,Faro Airport
50935,Humberto Delgado Airport (Lisbon Portela Airport)
50936,Francisco de Sa Carneiro Airport
50937,Humberto Delgado Airport (Lisbon Portela Airport)
50938,Humberto Delgado Airport (Lisbon Portela Airport)
50939,Humberto Delgado Airport (Lisbon Portela Airport)
50940,Francisco de Sa Carneiro Airport
50941,Humberto Delgado Airport (Lisbon Portela Airport)
50942,Humberto Delgado Airport (Lisbon Portela Airport)
50943,Lajes Airport
50944,Humberto Delgado Airport (Lisbon Portela Airport)
50945,Humberto Delgado Airport (Lisbon Portela Airport)
50946,Humberto Delgado Airport (Lisbon Portela Airport)
50947,Humberto Delgado Airport (Lisbon Portela Airport)
50948,Humberto Delgado Airport (Lisbon Portela Airport)
50949,Humberto Delgado Airport (Lisbon Portela Airport)
50950,Francisco de Sa Carneiro Airport
50951,Humberto Delgado Airport (Lisbon Portela Airport)
50952,Humberto Delgado Airport (Lisbon Portela Airport)
50953,Joao Paulo II Airport
50954,Humberto Delgado Airport (Lisbon Portela Airport)
50955,Humberto Delgado Airport (Lisbon Portela Airport)
50956,Francisco de Sa Carneiro Airport
50957,Humberto Delgado Airport (Lisbon Portela Airport)
50958,Madeira Airport
50959,Humberto Delgado Airport (Lisbon Portela Airport)
50960,Humberto Delgado Airport (Lisbon Portela Airport)
50961,Humberto Delgado Airport (Lisbon Portela Airport)
50962,Humberto Delgado Airport (Lisbon Portela Airport)
50963,Humberto Delgado Airport (Lisbon Portela Airport)
50964,Humberto Delgado Airport (Lisbon Portela Airport)
50965,Humberto Delgado Airport (Lisbon Portela Airport)
50966,Madeira Airport
50967,Humberto Delgado Airport (Lisbon Portela Airport)
50968,Humberto Delgado Airport (Lisbon Portela Airport)
50969,Bologna Guglielmo Marconi Airport
50970,Francisco de Sa Carneiro Airport
50971,Humberto Delgado Airport (Lisbon Portela Airport)
50972,Singapore Changi Airport
50973,Singapore Changi Airport
50974,Singapore Changi Airport
50975,Singapore Changi Airport
50976,Singapore Changi Airport
50977,Singapore Changi Airport
50978,Singapore Changi Airport
50979,Singapore Changi Airport
50980,Singapore Changi Airport
50981,Singapore Changi Airport
50982,Singapore Changi Airport
50983,Singapore Changi Airport
50984,Singapore Changi Airport
50985,Singapore Changi Airport
50986,Singapore Changi Airport
50987,Singapore Changi Airport
50988,Singapore Changi Airport
50989,Singapore Changi Airport
50990,Singapore Changi Airport
50991,Singapore Changi Airport
50992,Singapore Changi Airport
50993,Singapore Changi Airport
50994,Singapore Changi Airport
50995,Singapore Changi Airport
50996,Singapore Changi Airport
50997,Singapore Changi Airport
50998,Singapore Changi Airport
50999,Singapore Changi Airport
51000,Singapore Changi Airport
51001,Singapore Changi Airport
51002,Singapore Changi Airport
51003,Adi Sutjipto International Airport
51004,Chennai International Airport
51005,Chiang Mai International Airport
51006,Cochin International Airport
51007,Diosdado Macapagal International Airport
51008,Guangzhou Baiyun International Airport
51009,Haikou Meilan International Airport
51010,Hat Yai International Airport
51011,Hazrat Shahjalal International Airport
51012,Hong Kong International Airport
51013,Husein Sastranegara International Airport
51014,Juanda International Airport
51015,Kalibo International Airport
51016,Kempegowda International Airport
51017,Krabi Airport
51018,Kuala Lumpur International Airport
51019,Langkawi International Airport
51020,Lijiang Airport
51021,Macau International Airport
51022,Mactan Cebu International Airport
51023,Male International Airport
51024,Ngurah Rai (Bali) International Airport
51025,Ningbo Lishe International Airport
51026,Ninoy Aquino International Airport
51027,Noi Bai International Airport
51028,Penang International Airport
51029,Perth International Airport
51030,Phnom Penh International Airport
51031,Phuket International Airport
51032,Rajiv Gandhi International Airport
51033,Shenzhen Bao'an International Airport
51034,Soekarno-Hatta International Airport
51035,Suvarnabhumi Airport
51036,Taiwan Taoyuan International Airport
51037,Tan Son Nhat International Airport
51038,Tiruchirapally Civil Airport Airport
51039,Trivandrum International Airport
51040,Yangon International Airport
51041,Singapore Changi Airport
51042,Singapore Changi Airport
51043,Singapore Changi Airport
51044,Singapore Changi Airport
51045,Singapore Changi Airport
51046,Singapore Changi Airport
51047,Singapore Changi Airport
51048,London Heathrow Airport
51049,Hartsfield Jackson Atlanta International Airport
51050,Hartsfield Jackson Atlanta International Airport
51051,London Gatwick Airport
51052,London Heathrow Airport
51053,Hartsfield Jackson Atlanta International Airport
51054,Hartsfield Jackson Atlanta International Airport
51055,London Gatwick Airport
51056,Hartsfield Jackson Atlanta International Airport
51057,Hartsfield Jackson Atlanta International Airport
51058,London Heathrow Airport
51059,Hartsfield Jackson Atlanta International Airport
51060,London Heathrow Airport
51061,Hartsfield Jackson Atlanta International Airport
51062,Hartsfield Jackson Atlanta International Airport
51063,Hartsfield Jackson Atlanta International Airport
51064,Hartsfield Jackson Atlanta International Airport
51065,London Heathrow Airport
51066,Hartsfield Jackson Atlanta International Airport
51067,London Heathrow Airport
51068,London Heathrow Airport
51069,Hartsfield Jackson Atlanta International Airport
51070,Hartsfield Jackson Atlanta International Airport
51071,London Heathrow Airport
51072,Hartsfield Jackson Atlanta International Airport
51073,Hartsfield Jackson Atlanta International Airport
51074,Orlando International Airport
51075,Albuquerque International Sunport
51076,Austin Bergstrom International Airport
51077,Birmingham-Shuttlesworth International Airport
51078,Cancun International Airport
51079,Charleston Air Force Base-International Airport
51080,Charlotte Douglas International Airport
51081,Chicago O'Hare International Airport
51082,Cincinnati Northern Kentucky International Airport
51083,Dallas Fort Worth International Airport
51084,Denver International Airport
51085,Detroit Metropolitan Wayne County Airport
51086,Don Miguel Hidalgo Y Costilla International Airport
51087,Fort Lauderdale Hollywood International Airport
51088,General Edward Lawrence Logan International Airport
51089,General Mariano Escobedo International Airport
51090,George Bush Intercontinental Houston Airport
51091,Indianapolis International Airport
51092,Jacksonville International Airport
51093,John F Kennedy International Airport
51094,Kansas City International Airport
51095,London Heathrow Airport
51096,Los Angeles International Airport
51097,Louis Armstrong New Orleans International Airport
51098,Louisville International Standiford Field
51099,Luis Munoz Marin International Airport
51100,McCarran International Airport
51101,Memphis International Airport
51102,Miami International Airport
51103,Nashville International Airport
51104,Newark Liberty International Airport
51105,Norman Y. Mineta San Jose International Airport
51106,Orlando International Airport
51107,Palm Beach International Airport
51108,Pensacola Regional Airport
51109,Phoenix Sky Harbor International Airport
51110,Raleigh Durham International Airport
51111,Sacramento International Airport
51112,San Antonio International Airport
51113,San Diego International Airport
51114,San Francisco International Airport
51115,Sarasota Bradenton International Airport
51116,Savannah Hilton Head International Airport
51117,Southwest Florida International Airport
51118,St Louis Lambert International Airport
51119,Tampa International Airport
51120,Tucson International Airport
51121,Tulsa International Airport
51122,Washington Dulles International Airport
51123,Will Rogers World Airport
51124,William P Hobby Airport
51125,London Gatwick Airport
51126,Point Salines International Airport
51127,V.C. Bird International Airport
51128,London Heathrow Airport
51129,Hartsfield Jackson Atlanta International Airport
51130,London Heathrow Airport
51131,Hartsfield Jackson Atlanta International Airport
51132,Hartsfield Jackson Atlanta International Airport
51133,London Heathrow Airport
51134,Louis Armstrong New Orleans International Airport
51135,London Gatwick Airport
51136,Hartsfield Jackson Atlanta International Airport
51137,Hartsfield Jackson Atlanta International Airport
51138,Beijing Capital International Airport
51139,Cancun International Airport
51140,Hewanorra International Airport
51141,Jose Marti International Airport
51142,McCarran International Airport
51143,Orlando International Airport
51144,Sangster International Airport
51145,Sir Grantley Adams International Airport
51146,V.C. Bird International Airport
51147,Aberdeen Dyce Airport
51148,Beijing Capital International Airport
51149,Chhatrapati Shivaji International Airport
51150,Chicago O'Hare International Airport
51151,Detroit Metropolitan Wayne County Airport
51152,Dubai International Airport
51153,Edinburgh Airport
51154,General Edward Lawrence Logan International Airport
51155,Hartsfield Jackson Atlanta International Airport
51156,Hong Kong International Airport
51157,Indira Gandhi International Airport
51158,John F Kennedy International Airport
51159,Los Angeles International Airport
51160,Manchester Airport
51161,Miami International Airport
51162,Minneapolis-St Paul International/Wold-Chamberlain Airport
51163,Murtala Muhammed International Airport
51164,Narita International Airport
51165,Newark Liberty International Airport
51166,OR Tambo International Airport
51167,San Francisco International Airport
51168,Shanghai Pudong International Airport
51169,Singapore Changi Airport
51170,Tokyo Haneda International Airport
51171,Vnukovo International Airport
51172,Washington Dulles International Airport
51173,Hartsfield Jackson Atlanta International Airport
51174,London Heathrow Airport
51175,Detroit Metropolitan Wayne County Airport
51176,Hartsfield Jackson Atlanta International Airport
51177,John F Kennedy International Airport
51178,Hartsfield Jackson Atlanta International Airport
51179,Hartsfield Jackson Atlanta International Airport
51180,London Heathrow Airport
51181,McCarran International Airport
51182,Munich Airport
51183,Orlando International Airport
51184,Sir Grantley Adams International Airport
51185,Hartsfield Jackson Atlanta International Airport
51186,London Gatwick Airport
51187,Manchester Airport
51188,Hartsfield Jackson Atlanta International Airport
51189,Hartsfield Jackson Atlanta International Airport
51190,London Heathrow Airport
51191,London Heathrow Airport
51192,Manchester Airport
51193,Singapore Changi Airport
51194,London Heathrow Airport
51195,London Heathrow Airport
51196,Hartsfield Jackson Atlanta International Airport
51197,Hartsfield Jackson Atlanta International Airport
51198,London Heathrow Airport
51199,London Heathrow Airport
51200,Glasgow International Airport
51201,Hartsfield Jackson Atlanta International Airport
51202,London Gatwick Airport
51203,Manchester Airport
51204,Hartsfield Jackson Atlanta International Airport
51205,Hartsfield Jackson Atlanta International Airport
51206,Hartsfield Jackson Atlanta International Airport
51207,Hewanorra International Airport
51208,Hartsfield Jackson Atlanta International Airport
51209,Hartsfield Jackson Atlanta International Airport
51210,Hartsfield Jackson Atlanta International Airport
51211,Hartsfield Jackson Atlanta International Airport
51212,Hartsfield Jackson Atlanta International Airport
51213,London Heathrow Airport
51214,London Gatwick Airport
51215,Hartsfield Jackson Atlanta International Airport
51216,Hartsfield Jackson Atlanta International Airport
51217,London Heathrow Airport
51218,London Heathrow Airport
51219,Munich Airport
51220,London Gatwick Airport
51221,Manchester Airport
51222,Hartsfield Jackson Atlanta International Airport
51223,Hartsfield Jackson Atlanta International Airport
51224,Hong Kong International Airport
51225,Hartsfield Jackson Atlanta International Airport
51226,London Heathrow Airport
51227,Hartsfield Jackson Atlanta International Airport
51228,Hartsfield Jackson Atlanta International Airport
51229,Hewanorra International Airport
51230,London Gatwick Airport
51231,London Heathrow Airport
51232,Hartsfield Jackson Atlanta International Airport
51233,London Heathrow Airport
51234,Hartsfield Jackson Atlanta International Airport
51235,Hartsfield Jackson Atlanta International Airport
51236,Jardines Del Rey Airport
51237,Lester B. Pearson International Airport
51238,Montreal / Pierre Elliott Trudeau International Airport
51239,Calgary International Airport
51240,Lester B. Pearson International Airport
51241,Lester B. Pearson International Airport
51242,Montreal / Pierre Elliott Trudeau International Airport
51243,Montreal / Pierre Elliott Trudeau International Airport
51244,Montreal / Pierre Elliott Trudeau International Airport
51245,Amsterdam Airport Schiphol
51246,Edmonton International Airport
51247,Frankfurt am Main Airport
51248,Glasgow International Airport
51249,London Gatwick Airport
51250,Manchester Airport
51251,Vancouver International Airport
51252,Calgary International Airport
51253,Halifax / Stanfield International Airport
51254,Lester B. Pearson International Airport
51255,Montreal / Pierre Elliott Trudeau International Airport
51256,Quebec Jean Lesage International Airport
51257,Vancouver International Airport
51258,Halifax / Stanfield International Airport
51259,Lester B. Pearson International Airport
51260,Montreal / Pierre Elliott Trudeau International Airport
51261,Quebec Jean Lesage International Airport
51262,Lester B. Pearson International Airport
51263,Lester B. Pearson International Airport
51264,Montreal / Pierre Elliott Trudeau International Airport
51265,Lester B. Pearson International Airport
51266,Montreal / Pierre Elliott Trudeau International Airport
51267,Humberto Delgado Airport (Lisbon Portela Airport)
51268,Lester B. Pearson International Airport
51269,Montreal / Pierre Elliott Trudeau International Airport
51270,Calgary International Airport
51271,Calgary International Airport
51272,Lester B. Pearson International Airport
51273,Orlando International Airport
51274,Casa De Campo International Airport
51275,Samana El Catey International Airport
51276,Orlando International Airport
51277,Lester B. Pearson International Airport
51278,Montreal / Pierre Elliott Trudeau International Airport
51279,Halifax / Stanfield International Airport
51280,Montreal / Pierre Elliott Trudeau International Airport
51281,Abel Santamaria Airport
51282,Halifax / Stanfield International Airport
51283,Lester B. Pearson International Airport
51284,Montreal / Pierre Elliott Trudeau International Airport
51285,Lester B. Pearson International Airport
51286,Montreal / Pierre Elliott Trudeau International Airport
51287,Abel Santamaria Airport
51288,Amsterdam Airport Schiphol
51289,Barcelona International Airport
51290,Cancun International Airport
51291,Charles de Gaulle International Airport
51292,Dublin Airport
51293,Eleftherios Venizelos International Airport
51294,Fort Lauderdale Hollywood International Airport
51295,Francisco de Sa Carneiro Airport
51296,Frank Pais International Airport
51297,Glasgow International Airport
